ngram,corpus frequency,document frequency,rank in corpus
vseno,1,1,1768
reinish,1,1,1768
goggys,1,1,1768
scribuntur,1,1,1768
gray-hounds,1,1,1768
^rade's,1,1,1768
sodring,1,1,1768
burthned,1,1,1768
nouvember,1,1,1768
heaven-knit,1,1,1768
hear'em,1,1,1768
repugneth,1,1,1768
settestout,1,1,1768
mayse,1,1,1768
touc^^,1,1,1768
confussion,1,1,1768
ouer-heated,1,1,1768
outswear,1,1,1768
s^^u^sable,1,1,1768
conceuing,1,1,1768
vn-wonted,1,1,1768
good-turnes,1,1,1768
traction,1,1,1768
sainct-seducing,1,1,1768
lambes-wooll,1,1,1768
haue'a,1,1,1768
elchee's,1,1,1768
kepit,1,1,1768
showr-accommpanied,1,1,1768
yoyfull,1,1,1768
pome,1,1,1768
fytzw^^ers,1,1,1768
c^oake,1,1,1768
sh^ares,1,1,1768
brittile,1,1,1768
ofvend,1,1,1768
corce,1,1,1768
splitteth,1,1,1768
corca,1,1,1768
eschewing,1,1,1768
tapestred,1,1,1768
prepost'rous,1,1,1768
svvete,1,1,1768
nectlect,1,1,1768
syckenesse,1,1,1768
nonnery,1,1,1768
^hyreus,1,1,1768
premier,1,1,1768
lamentyng,1,1,1768
readeore,1,1,1768
trophce,1,1,1768
prevent^,1,1,1768
assumde,1,1,1768
inui^ed,1,1,1768
scye^^,1,1,1768
suckte,1,1,1768
henchmen,1,1,1768
bubulens,1,1,1768
tower-yard,1,1,1768
remaine^,1,1,1768
postmaster,1,1,1768
mantuan's,1,1,1768
propagacyon,1,1,1768
clack-dish,1,1,1768
starre-gazer,1,1,1768
vistorious,1,1,1768
asconce,1,1,1768
ermynes,1,1,1768
balter,1,1,1768
baltes,1,1,1768
pharsaly,1,1,1768
welshmens,1,1,1768
chitterlins,1,1,1768
b^^^^full,1,1,1768
iwysse,1,1,1768
slaver,1,1,1768
peuisshe,1,1,1768
^ticks,1,1,1768
jubiter,1,1,1768
fletched,1,1,1768
ironmonger,1,1,1768
propitiousnesse,1,1,1768
right-handed,1,1,1768
sclaundrous,1,1,1768
erillos,1,1,1768
cram's,1,1,1768
b^unty,1,1,1768
woorthlesse,1,1,1768
horn's,1,1,1768
hasworne,1,1,1768
^oads,1,1,1768
thyrsting,1,1,1768
w^l'e,1,1,1768
skalines,1,1,1768
trince,1,1,1768
porridg,1,1,1768
nequeunt,1,1,1768
garaganta,1,1,1768
slizand,1,1,1768
palferies,1,1,1768
prio^^e,1,1,1768
elentichus,1,1,1768
^^be,1,1,1768
syze,1,1,1768
^^bt,1,1,1768
plmp,1,1,1768
assure's,1,1,1768
iudico,1,1,1768
thretten,1,1,1768
skoft,1,1,1768
indoctrinator,1,1,1768
elojo,1,1,1768
andwarpe,1,1,1768
inprented,1,1,1768
werki^ge,1,1,1768
riddle-teller,1,1,1768
archydamus,1,1,1768
sweeet,1,1,1768
helleborum,1,1,1768
tempu^,1,1,1768
make-sport,1,1,1768
e^esdroppers,1,1,1768
roy^l,1,1,1768
nonego,1,1,1768
manifestam,1,1,1768
baggon,1,1,1768
al^ue,1,1,1768
publicum,1,1,1768
ci^cumstance,1,1,1768
customarily,1,1,1768
hom's,1,1,1768
cassiopea,1,1,1768
nayleman,1,1,1768
shephe^rdes,1,1,1768
vouchsaue,1,1,1768
silligismus,1,1,1768
^oathd,1,1,1768
annulets,1,1,1768
skes,1,1,1768
sker,1,1,1768
sken,1,1,1768
vser,1,1,1768
vses,1,1,1768
imnolable,1,1,1768
arthematike,1,1,1768
answerit,1,1,1768
br^^e,1,1,1768
br^^d,1,1,1768
chrochets,1,1,1768
kinght-templers,1,1,1768
keth,1,1,1768
^igne,1,1,1768
contumelions,1,1,1768
ribalde,1,1,1768
upmost,1,1,1768
ribalds,1,1,1768
donbt,1,1,1768
morne-devotion,1,1,1768
ahudu,1,1,1768
vnclaspes,1,1,1768
alleg^ance,1,1,1768
undoubtful,1,1,1768
head-oombes,1,1,1768
h^tefull,1,1,1768
womnn,1,1,1768
frequentlesse,1,1,1768
m^neuer,1,1,1768
applyest,1,1,1768
vvater-spaniel,1,1,1768
lean-jaded,1,1,1768
ladie-guests,1,1,1768
brother'scape,1,1,1768
aristarchvs,1,1,1768
gorging,1,1,1768
shouldring,1,1,1768
si^am,1,1,1768
shrugg'd,1,1,1768
pleafe,1,1,1768
reynyd,1,1,1768
holle,1,1,1768
kerrie,1,1,1768
frenchez-pan,1,1,1768
gurard,1,1,1768
wholely,1,1,1768
quarter-looke,1,1,1768
samuels,1,1,1768
dirdge,1,1,1768
prouider,1,1,1768
pigmyes,1,1,1768
beante,1,1,1768
over-valew,1,1,1768
winch'd,1,1,1768
crewellest,1,1,1768
perilspast^,1,1,1768
^pirits,1,1,1768
auncyoun,1,1,1768
kertchefes,1,1,1768
wast-coates,1,1,1768
tipto's,1,1,1768
chlidren,1,1,1768
abehundis,1,1,1768
battelments,1,1,1768
night-tapers,1,1,1768
disorder's,1,1,1768
ensig^e,1,1,1768
graundfather,1,1,1768
counter-rock't,1,1,1768
v^tie,1,1,1768
duriorem,1,1,1768
skilde,1,1,1768
g^lli^rd,1,1,1768
ship-wracks,1,1,1768
brocheth,1,1,1768
fore-iudging,1,1,1768
infranchiz'd,1,1,1768
filigola,1,1,1768
tyranizd,1,1,1768
chronology,1,1,1768
m^^ne^,1,1,1768
su^hse,1,1,1768
th'allegiance,1,1,1768
phrenticke,1,1,1768
bu^nes,1,1,1768
m^^nes,1,1,1768
penners,1,1,1768
followedst,1,1,1768
everie-where,1,1,1768
tosleepe,1,1,1768
shurely,1,1,1768
dutchmnas,1,1,1768
abilityes,1,1,1768
cod-pisse,1,1,1768
drag's,1,1,1768
docible^,1,1,1768
vitellis,1,1,1768
p^ke,1,1,1768
swaruynge,1,1,1768
curstian,1,1,1768
aclipos,1,1,1768
blacke-coats,1,1,1768
indeservings,1,1,1768
inuegle,1,1,1768
profit^,1,1,1768
assassin,1,1,1768
rancke-swolne,1,1,1768
bleades,1,1,1768
morie,1,1,1768
vn-napkind,1,1,1768
youa,1,1,1768
present^y,1,1,1768
^utinie,1,1,1768
morir,1,1,1768
youy,1,1,1768
fludd,1,1,1768
disparadg'd,1,1,1768
barmoudes,1,1,1768
crispe-head,1,1,1768
creple,1,1,1768
^heu,1,1,1768
g^rb^,1,1,1768
^hes,1,1,1768
euet,1,1,1768
tuscane-tops,1,1,1768
male-tyger,1,1,1768
bassio,1,1,1768
lucif^r,1,1,1768
respet,1,1,1768
locri^es,1,1,1768
abhorrest,1,1,1768
timpanized,1,1,1768
age-worne,1,1,1768
shrug'st,1,1,1768
weft,1,1,1768
gotfer,1,1,1768
cullapolis,1,1,1768
waterworke,1,1,1768
fra^ckly,1,1,1768
exceters,1,1,1768
cutious,1,1,1768
th'obligations,1,1,1768
ho^pitalitie,1,1,1768
phalerius,1,1,1768
feasting-house,1,1,1768
yugell,1,1,1768
exceter^,1,1,1768
strong-cast,1,1,1768
ingratiates,1,1,1768
t^under,1,1,1768
t'outlast,1,1,1768
youspake,1,1,1768
guacksaluing,1,1,1768
forso^th,1,1,1768
pilferings,1,1,1768
slydda,1,1,1768
gloweworme,1,1,1768
t^o't,1,1,1768
pass^on,1,1,1768
apathy,1,1,1768
intellige,1,1,1768
rh^ane,1,1,1768
redux,1,1,1768
eperus,1,1,1768
moun^aine,1,1,1768
roc^es,1,1,1768
beaters,1,1,1768
boordsend-king,1,1,1768
caphareus,1,1,1768
s^ffering,1,1,1768
^ouer^ours,1,1,1768
sil^er,1,1,1768
provokers,1,1,1768
sestercies,1,1,1768
new-tuned,1,1,1768
eliaz,1,1,1768
practic't,1,1,1768
ouer-staind,1,1,1768
best-tempred,1,1,1768
ryfling,1,1,1768
rega^dlesse,1,1,1768
forffetures,1,1,1768
em^races,1,1,1768
rogua,1,1,1768
flicing,1,1,1768
ehance,1,1,1768
dea^red,1,1,1768
refuse'em,1,1,1768
bouldlye,1,1,1768
ouer-rulde,1,1,1768
lorensoes,1,1,1768
hove^i^g,1,1,1768
loqui,1,1,1768
claymed,1,1,1768
issulesse,1,1,1768
tewsdaies,1,1,1768
gentilly,1,1,1768
riuell'd,1,1,1768
clincking,1,1,1768
answ'ring,1,1,1768
french-man's,1,1,1768
^magins,1,1,1768
male's,1,1,1768
poefied,1,1,1768
be^eeue,1,1,1768
f^uctles,1,1,1768
chashocks,1,1,1768
submyttynge,1,1,1768
copper-basons,1,1,1768
toale-booke,1,1,1768
leauies,1,1,1768
adiuring,1,1,1768
equificate,1,1,1768
boeswayns,1,1,1768
huio,1,1,1768
un^hankfull,1,1,1768
purposelye,1,1,1768
blacke-stuffe,1,1,1768
snoredst,1,1,1768
walnut-shell,1,1,1768
callymanka,1,1,1768
dispersement,1,1,1768
sleayng,1,1,1768
exorcis^r,1,1,1768
virgin-flower,1,1,1768
vnpitted,1,1,1768
co^structio^s,1,1,1768
country-life,1,1,1768
goncales,1,1,1768
compositian,1,1,1768
o're-hear,1,1,1768
o're-heat,1,1,1768
envyeth,1,1,1768
love-spotted,1,1,1768
archis,1,1,1768
invellop,1,1,1768
cortese,1,1,1768
milky-path,1,1,1768
t^arnament,1,1,1768
brought's,1,1,1768
prussian,1,1,1768
almes-deedes,1,1,1768
gratiana's,1,1,1768
gutit,1,1,1768
elephantiasis,1,1,1768
cucckow,1,1,1768
atten^ion,1,1,1768
potecarie,1,1,1768
abysme,1,1,1768
woe-working,1,1,1768
igne,1,1,1768
fremmd,1,1,1768
reue'ation,1,1,1768
hauyour,1,1,1768
scurdge,1,1,1768
firely,1,1,1768
aegyhtian,1,1,1768
colesill,1,1,1768
dissertac,1,1,1768
beakt,1,1,1768
vertve,1,1,1768
committes,1,1,1768
in-shell'd,1,1,1768
erof,1,1,1768
heptarchie,1,1,1768
noughts,1,1,1768
brogen,1,1,1768
di'e,1,1,1768
saulchions,1,1,1768
lovaine,1,1,1768
di'^,1,1,1768
committe^,1,1,1768
familiarst,1,1,1768
tar'd,1,1,1768
outsteps,1,1,1768
und^rstand,1,1,1768
shultred,1,1,1768
we^d,1,1,1768
loueso,1,1,1768
boistrou^,1,1,1768
proof-favour,1,1,1768
evdaimonia,1,1,1768
enterchangd,1,1,1768
queenely,1,1,1768
discouerde,1,1,1768
scortch't,1,1,1768
forevow'd,1,1,1768
water-mans,1,1,1768
anteme,1,1,1768
^oder,1,1,1768
discordith,1,1,1768
begdres,1,1,1768
backbiting,1,1,1768
berlaken,1,1,1768
wealthye,1,1,1768
luster's,1,1,1768
onse^,1,1,1768
besemynge,1,1,1768
unwapper'd,1,1,1768
hobaies,1,1,1768
sympathized,1,1,1768
falce-friend,1,1,1768
enspirited,1,1,1768
small-birds,1,1,1768
faire-rysing,1,1,1768
matthewe,1,1,1768
augois,1,1,1768
fai'ld,1,1,1768
marmaids,1,1,1768
cokscombe,1,1,1768
th'vnconstant,1,1,1768
riest,1,1,1768
seaffold,1,1,1768
logats,1,1,1768
p^ssage,1,1,1768
peasanticall,1,1,1768
copper-seales,1,1,1768
mathlai,1,1,1768
ule^,1,1,1768
w've,1,1,1768
a^hwart,1,1,1768
bethiem,1,1,1768
brid^,1,1,1768
ca^pian,1,1,1768
sheapardes^e,1,1,1768
mynisters,1,1,1768
hand-backe,1,1,1768
tyrannising,1,1,1768
sother,1,1,1768
brids,1,1,1768
adoreing,1,1,1768
mussa,1,1,1768
vp-rores,1,1,1768
long-sought,1,1,1768
versing,1,1,1768
worme^,1,1,1768
mock'ries,1,1,1768
t^rough,1,1,1768
cheere's,1,1,1768
oue^flowing,1,1,1768
framelie,1,1,1768
pau^es,1,1,1768
nhead,1,1,1768
halia,1,1,1768
women-vertues,1,1,1768
crampstone,1,1,1768
disper'st,1,1,1768
adulterisme,1,1,1768
sp^rres,1,1,1768
wormer,1,1,1768
lint-stock,1,1,1768
shose,1,1,1768
th'smalnesse,1,1,1768
gueresen,1,1,1768
mechanique,1,1,1768
presigure,1,1,1768
ruiue,1,1,1768
slydings,1,1,1768
moticilla,1,1,1768
swellowed,1,1,1768
narowe,1,1,1768
relee^e,1,1,1768
akse,1,1,1768
refrigerate,1,1,1768
aeternis,1,1,1768
akst,1,1,1768
abomi^able,1,1,1768
lesu,1,1,1768
sasafras,1,1,1768
wo^^st,1,1,1768
dimitto,1,1,1768
helleat,1,1,1768
vnveil,1,1,1768
taythes,1,1,1768
congratulary,1,1,1768
consarcinated,1,1,1768
pincases,1,1,1768
forfeytours,1,1,1768
^yling,1,1,1768
archieve,1,1,1768
ariuer,1,1,1768
slumbler,1,1,1768
simetry,1,1,1768
vnblinde,1,1,1768
iugall,1,1,1768
battelled,1,1,1768
holberds,1,1,1768
alphenso,1,1,1768
alons,1,1,1768
remot,1,1,1768
mediterraneum,1,1,1768
opynion,1,1,1768
bladlesse,1,1,1768
confedrates,1,1,1768
wifelie,1,1,1768
adhears,1,1,1768
oa't,1,1,1768
vindicta^on,1,1,1768
drinkest,1,1,1768
nursled,1,1,1768
francklins,1,1,1768
scrallynge,1,1,1768
may'it,1,1,1768
stri^es,1,1,1768
t'inscribe,1,1,1768
prison-pimp,1,1,1768
care^at,1,1,1768
sain^^d,1,1,1768
liuias,1,1,1768
orcomosium,1,1,1768
mega,1,1,1768
tuendam,1,1,1768
stablished,1,1,1768
lawcy,1,1,1768
suparoll,1,1,1768
births-give,1,1,1768
prouoak't,1,1,1768
trlumphs,1,1,1768
greouously,1,1,1768
incke-hornes,1,1,1768
tearmetime,1,1,1768
standleys,1,1,1768
dissona,1,1,1768
roke,1,1,1768
geefe,1,1,1768
concyence,1,1,1768
reciprocate,1,1,1768
idque,1,1,1768
unvented,1,1,1768
jespaa,1,1,1768
roo^'s,1,1,1768
planetee,1,1,1768
maru^lu^ly,1,1,1768
peryod,1,1,1768
imbroidery's,1,1,1768
infortunat'st,1,1,1768
forewarneth,1,1,1768
feaver-fit,1,1,1768
fashton,1,1,1768
bezo,1,1,1768
gynetia,1,1,1768
t'accomplishe,1,1,1768
rosignoll,1,1,1768
darrels,1,1,1768
mayntain't,1,1,1768
bachanell,1,1,1768
bold^ly,1,1,1768
eedy,1,1,1768
collonelship,1,1,1768
paedia,1,1,1768
on-slaught,1,1,1768
twol'd,1,1,1768
alcamy,1,1,1768
late-bani^^^,1,1,1768
onemesis^,1,1,1768
kogges,1,1,1768
ilenot,1,1,1768
tyding,1,1,1768
thenes,1,1,1768
backster,1,1,1768
boe-peep,1,1,1768
oringo,1,1,1768
thenee,1,1,1768
auria's,1,1,1768
campians,1,1,1768
catefull,1,1,1768
glib'd,1,1,1768
bonu^,1,1,1768
pray'res,1,1,1768
protended,1,1,1768
heronimo,1,1,1768
wrothfull,1,1,1768
alureds,1,1,1768
knew'd,1,1,1768
lerger,1,1,1768
huntinge,1,1,1768
line's,1,1,1768
saturdaies,1,1,1768
haltersycke,1,1,1768
molkin,1,1,1768
dry-skinn'd,1,1,1768
onreasonablye,1,1,1768
m^^ry,1,1,1768
gentlefolke,1,1,1768
love-nets,1,1,1768
clothoes,1,1,1768
ch^^les,1,1,1768
discommendable,1,1,1768
licette,1,1,1768
bulwark'd,1,1,1768
ouer-iumpe,1,1,1768
lxion,1,1,1768
trauaill,1,1,1768
hill-tops,1,1,1768
blacke-lipp'd,1,1,1768
decaled,1,1,1768
besotting,1,1,1768
stubbornnes,1,1,1768
sunck-eyde,1,1,1768
th'astrologer's,1,1,1768
outmounting,1,1,1768
beffe,1,1,1768
carpentars,1,1,1768
muckil,1,1,1768
vnsquar'd,1,1,1768
gartropts,1,1,1768
urbe,1,1,1768
aduersyte,1,1,1768
wardrop's,1,1,1768
bronght,1,1,1768
maid-hood,1,1,1768
n^olesse,1,1,1768
synceris,1,1,1768
pispot-peeper,1,1,1768
justisies,1,1,1768
proyes,1,1,1768
cursagest,1,1,1768
pacings,1,1,1768
parthenium,1,1,1768
appolodorus,1,1,1768
oyster-women,1,1,1768
neustye,1,1,1768
tisbies,1,1,1768
dartyck,1,1,1768
stonewall,1,1,1768
acolde,1,1,1768
distrybuted,1,1,1768
guiche,1,1,1768
subtiltee,1,1,1768
ludgathians,1,1,1768
tansey,1,1,1768
seriousenesse,1,1,1768
consolidarum,1,1,1768
dearnesse,1,1,1768
spoufall,1,1,1768
safenes,1,1,1768
grimkin,1,1,1768
stricly,1,1,1768
set-spe^ches,1,1,1768
ful-mouth'd,1,1,1768
reet,1,1,1768
roo^es,1,1,1768
^em^ine,1,1,1768
calcha's,1,1,1768
ving,1,1,1768
v^ed,1,1,1768
callinachvs,1,1,1768
amytte,1,1,1768
reem,1,1,1768
skulk,1,1,1768
enkyndle,1,1,1768
peopel,1,1,1768
captiu'de,1,1,1768
accydents,1,1,1768
fact's,1,1,1768
skule,1,1,1768
bewilders,1,1,1768
fayth,1,1,1768
hauthornes,1,1,1768
disse^blers,1,1,1768
^llitie,1,1,1768
toothles,1,1,1768
earn^st,1,1,1768
plesauntly,1,1,1768
g^lasshes,1,1,1768
thrice-driuen,1,1,1768
nah,1,1,1768
nal,1,1,1768
nar,1,1,1768
vibidi^,1,1,1768
quandoes,1,1,1768
nax,1,1,1768
portate,1,1,1768
vnstopt,1,1,1768
mankind's,1,1,1768
van-doncke,1,1,1768
sweds,1,1,1768
floted,1,1,1768
tyran^ie,1,1,1768
van-doncks,1,1,1768
footcloaths,1,1,1768
phoe^s,1,1,1768
swed^,1,1,1768
bleached,1,1,1768
vnstretcht,1,1,1768
o'veale,1,1,1768
th'injunction,1,1,1768
hypolitoes,1,1,1768
morris-dances,1,1,1768
t'vsurp,1,1,1768
s^ege,1,1,1768
doenot,1,1,1768
mouie,1,1,1768
berime,1,1,1768
q^affe,1,1,1768
^agge,1,1,1768
inspyrde,1,1,1768
re-confer'd,1,1,1768
vnnookt,1,1,1768
d^uise,1,1,1768
egd,1,1,1768
court-wager,1,1,1768
duelling,1,1,1768
lattitudes,1,1,1768
retold,1,1,1768
trumpettes,1,1,1768
exite,1,1,1768
andrules,1,1,1768
lond^ners,1,1,1768
beeholde,1,1,1768
disputing^,1,1,1768
farfetch,1,1,1768
tettinos,1,1,1768
graying,1,1,1768
^cc^^sations,1,1,1768
slip-shod,1,1,1768
cowslippes,1,1,1768
leightnesse,1,1,1768
frideslaus,1,1,1768
disputings,1,1,1768
perylous,1,1,1768
cridst,1,1,1768
purffe,1,1,1768
cela,1,1,1768
adultorous,1,1,1768
suppliance,1,1,1768
so^rowes,1,1,1768
mad^me,1,1,1768
jubar,1,1,1768
envieus,1,1,1768
unguentary,1,1,1768
pia-maters,1,1,1768
cazates,1,1,1768
mournig,1,1,1768
grace^s,1,1,1768
sou^aigne,1,1,1768
citzens,1,1,1768
brim-a,1,1,1768
angel-white,1,1,1768
gudgen's,1,1,1768
demy-culvering,1,1,1768
si^dge,1,1,1768
brok's,1,1,1768
blacke-saint,1,1,1768
taullkynge,1,1,1768
o'rturne,1,1,1768
pargamus,1,1,1768
fekins,1,1,1768
firmanent,1,1,1768
auditores,1,1,1768
labes^a,1,1,1768
quietted,1,1,1768
formertimes,1,1,1768
sullide,1,1,1768
gainely,1,1,1768
ch^sde,1,1,1768
christcrosse,1,1,1768
praizde,1,1,1768
herbraine,1,1,1768
cocks-comb'd,1,1,1768
muscopateron,1,1,1768
stupifi'd,1,1,1768
aduancd,1,1,1768
cocks-comb's,1,1,1768
ofhim,1,1,1768
c^ee,1,1,1768
vnexepected,1,1,1768
muske-cats,1,1,1768
d^straction,1,1,1768
mriner,1,1,1768
beneuento,1,1,1768
redivell,1,1,1768
abditissimos,1,1,1768
so^mers,1,1,1768
junctions,1,1,1768
cicicilia,1,1,1768
philaretus,1,1,1768
sauona,1,1,1768
philhorse,1,1,1768
brngs,1,1,1768
inuentio^s,1,1,1768
greenesleeues,1,1,1768
ally-reg,1,1,1768
confound-him,1,1,1768
heure,1,1,1768
artizanes,1,1,1768
cavelleth,1,1,1768
discr^b^st,1,1,1768
scacely,1,1,1768
do^ue,1,1,1768
euimedon,1,1,1768
won'd,1,1,1768
selfwild,1,1,1768
fretteth,1,1,1768
gongales,1,1,1768
consenst,1,1,1768
vnthrists,1,1,1768
enbrase,1,1,1768
knowyn,1,1,1768
corters,1,1,1768
habitu^,1,1,1768
numnes,1,1,1768
trollop,1,1,1768
or'ejoy'd,1,1,1768
exploration,1,1,1768
querelis,1,1,1768
habitus,1,1,1768
calami^y,1,1,1768
habitum,1,1,1768
cunctos,1,1,1768
blisle,1,1,1768
huge-welthie,1,1,1768
t'vvould,1,1,1768
rope-makers,1,1,1768
britts,1,1,1768
cleept,1,1,1768
145,1,1,1768
h^a^e,1,1,1768
ore-weening,1,1,1768
143,1,1,1768
gottest,1,1,1768
neatenesse,1,1,1768
galland,1,1,1768
p^easures,1,1,1768
holi-dayes,1,1,1768
lessoned,1,1,1768
avoideth,1,1,1768
winer,1,1,1768
chyl-cold,1,1,1768
ha'seen't,1,1,1768
cairon,1,1,1768
convaey,1,1,1768
iftrue,1,1,1768
wined,1,1,1768
148,1,1,1768
deliverances,1,1,1768
atcheiuing,1,1,1768
bekamus,1,1,1768
wine^,1,1,1768
d^^h,1,1,1768
d^^k,1,1,1768
geometri,1,1,1768
nou^,1,1,1768
slagon,1,1,1768
lyncolnshire,1,1,1768
gricfes,1,1,1768
rectifying,1,1,1768
dainrie,1,1,1768
jacient,1,1,1768
bedrowle,1,1,1768
rustians,1,1,1768
ladyshipe,1,1,1768
tyou,1,1,1768
ladyshipp,1,1,1768
gourmandize,1,1,1768
ser^yce,1,1,1768
that'le,1,1,1768
crashe,1,1,1768
fulg^^^^^^,1,1,1768
noui,1,1,1768
hebees,1,1,1768
well-nos'd,1,1,1768
shallne'r,1,1,1768
sufisant,1,1,1768
inf^rnall,1,1,1768
silkenesse,1,1,1768
comitt,1,1,1768
combered,1,1,1768
the-clovghs,1,1,1768
inla^gement,1,1,1768
stupent,1,1,1768
distaunt,1,1,1768
boundures,1,1,1768
hee'i,1,1,1768
fhopt,1,1,1768
cannoneer,1,1,1768
grauida,1,1,1768
wedding-smock,1,1,1768
^arne,1,1,1768
berthe,1,1,1768
fleses,1,1,1768
lapwing-cries,1,1,1768
spyres,1,1,1768
aquaint,1,1,1768
rev^ng'd,1,1,1768
buord,1,1,1768
chieromantes,1,1,1768
ecphantus,1,1,1768
cassacke,1,1,1768
amplitudinem,1,1,1768
skyrmish,1,1,1768
ginkes,1,1,1768
cassacks,1,1,1768
masticatorum,1,1,1768
invissible,1,1,1768
haife,1,1,1768
chanc*t,1,1,1768
arca^,1,1,1768
ambi^ion,1,1,1768
cleopatria,1,1,1768
ha^fe,1,1,1768
matild^'s,1,1,1768
dain^i^s,1,1,1768
dottipoll,1,1,1768
churlysh,1,1,1768
galosheas,1,1,1768
rationably,1,1,1768
out-sell,1,1,1768
pezantius,1,1,1768
ditchers,1,1,1768
^ffronts,1,1,1768
himsafe,1,1,1768
barded,1,1,1768
epitomizest,1,1,1768
constan^^,1,1,1768
propps,1,1,1768
sagant,1,1,1768
mantvano,1,1,1768
hartfordshyre,1,1,1768
conceiuest,1,1,1768
powerto,1,1,1768
stro^ke,1,1,1768
overall,1,1,1768
sconce'vm,1,1,1768
p^wre,1,1,1768
falcifie,1,1,1768
pe^ces,1,1,1768
m^ddam,1,1,1768
p^iche,1,1,1768
cancro^^,1,1,1768
nere-deceiuing,1,1,1768
prosser,1,1,1768
fall^r,1,1,1768
hee^^,1,1,1768
roque,1,1,1768
pitez,1,1,1768
fitfull,1,1,1768
feruence,1,1,1768
pate^-noster,1,1,1768
metropolites,1,1,1768
soferaynd,1,1,1768
soferayne,1,1,1768
triplcity,1,1,1768
meleave,1,1,1768
medusass,1,1,1768
gatherum,1,1,1768
blood-cherishing,1,1,1768
ani^ola,1,1,1768
biame,1,1,1768
nunnified,1,1,1768
grauntest,1,1,1768
carp'd,1,1,1768
negr^mantick,1,1,1768
all-powerfull,1,1,1768
marshland,1,1,1768
priuy-counsayler,1,1,1768
incensoe,1,1,1768
euerlast,1,1,1768
protector's,1,1,1768
thankfullest,1,1,1768
c^iromanties,1,1,1768
sirkes,1,1,1768
intermissiue,1,1,1768
counselst,1,1,1768
hobnayls,1,1,1768
woon't,1,1,1768
mistrosse,1,1,1768
stiffeneckt,1,1,1768
cognatio,1,1,1768
harmonic,1,1,1768
anthwer,1,1,1768
woon'd,1,1,1768
furnace-burning,1,1,1768
un^ivil,1,1,1768
puddle-water,1,1,1768
all-hail'd,1,1,1768
om't,1,1,1768
tre^bleth,1,1,1768
leauges,1,1,1768
spoakes-man,1,1,1768
sun-dial,1,1,1768
th'alpes,1,1,1768
grape-crownd,1,1,1768
helen's,1,1,1768
soule-mouth'd,1,1,1768
otf,1,1,1768
testymonyes,1,1,1768
enuy'and,1,1,1768
thit^,1,1,1768
geugaw,1,1,1768
countrey-money,1,1,1768
ellianor,1,1,1768
iustus,1,1,1768
sense^,1,1,1768
iustum,1,1,1768
^ncredible,1,1,1768
star-borde,1,1,1768
morning-walks,1,1,1768
celius,1,1,1768
shamefacenesse,1,1,1768
hellgates,1,1,1768
th'camp,1,1,1768
wantedst,1,1,1768
wittembergh,1,1,1768
profy^able,1,1,1768
through-stitch,1,1,1768
^steeme,1,1,1768
propugnation,1,1,1768
howfinely,1,1,1768
wel-beloued,1,1,1768
deuocate,1,1,1768
bemockt-at-stabs,1,1,1768
low-laide,1,1,1768
d^lliance,1,1,1768
vrendly,1,1,1768
berkley,1,1,1768
henrich,1,1,1768
chyckock,1,1,1768
thebana,1,1,1768
mittunt,1,1,1768
chipping's,1,1,1768
lion-law,1,1,1768
^upid,1,1,1768
swallo'wd,1,1,1768
dissolation,1,1,1768
disbending,1,1,1768
bernesse,1,1,1768
ding-dongs,1,1,1768
magazene,1,1,1768
restort,1,1,1768
lippes^,1,1,1768
opponas,1,1,1768
mock-face,1,1,1768
dovers,1,1,1768
opponax,1,1,1768
t^inkes,1,1,1768
undrown'd,1,1,1768
pay'm,1,1,1768
gouldings,1,1,1768
fabricto,1,1,1768
sorsworne,1,1,1768
requ^tefull,1,1,1768
tithe-egges,1,1,1768
libkin,1,1,1768
mowl-h^l,1,1,1768
ryoter,1,1,1768
coveton,1,1,1768
poisne^,1,1,1768
appressata,1,1,1768
condictions,1,1,1768
amaselesse,1,1,1768
conditiou'd,1,1,1768
denayed,1,1,1768
tell-troths,1,1,1768
boudy,1,1,1768
astately,1,1,1768
boudt,1,1,1768
emansions,1,1,1768
twittes,1,1,1768
searced,1,1,1768
mary-buds,1,1,1768
trymer,1,1,1768
musk-melon,1,1,1768
slowrie-kirtl'd,1,1,1768
lottry,1,1,1768
appoincted,1,1,1768
well-growing,1,1,1768
r^l^gion,1,1,1768
p^o,1,1,1768
p^e,1,1,1768
p^d,1,1,1768
eiusmodi,1,1,1768
didainfully,1,1,1768
p^s,1,1,1768
p^r,1,1,1768
p^u,1,1,1768
hidd^n,1,1,1768
lic^es,1,1,1768
quarrles,1,1,1768
whimlbie,1,1,1768
cunstable^,1,1,1768
commodies,1,1,1768
pri^^,1,1,1768
complexio^de,1,1,1768
primam,1,1,1768
vt-re-mi-fa-sol-la,1,1,1768
taceas,1,1,1768
consul-ships,1,1,1768
awhoreson,1,1,1768
disadvantagious,1,1,1768
primas,1,1,1768
th'ale-wiues,1,1,1768
i'th'eyes,1,1,1768
buryeng,1,1,1768
appl^de,1,1,1768
decyphered,1,1,1768
be^weene,1,1,1768
coniuncta,1,1,1768
pri^t,1,1,1768
coniuncti,1,1,1768
hoou'ring,1,1,1768
pri^n,1,1,1768
licotas,1,1,1768
divulging,1,1,1768
ridentes,1,1,1768
n^^le,1,1,1768
contarinies,1,1,1768
cvtbrd,1,1,1768
opses,1,1,1768
traefilme,1,1,1768
vpshaking,1,1,1768
marga,1,1,1768
crickee,1,1,1768
